Date,OREB [Time unit from - to],Forecasted Total Load [MW],Actual Total Load [MW],Time,Datetime,Hour,Weekday,Month,Month_Name,Time_Difference
2026-05-18,03:30 - 03:45,12900,13174.79,03:30,2026-05-18 03:30:00,3,Monday,5,May,0 days 00:15:00
2026-05-18,03:45 - 04:00,12950,13083.1,03:45,2026-05-18 03:45:00,3,Monday,5,May,0 days 00:15:00
2026-05-18,04:00 - 04:15,13050,13370.352,04:00,2026-05-18 04:00:00,4,Monday,5,May,0 days 00:15:00
2026-05-18,04:15 - 04:30,13150,13283.332,04:15,2026-05-18 04:15:00,4,Monday,5,May,0 days 00:15:00
2026-05-18,04:30 - 04:45,13150,13427.935,04:30,2026-05-18 04:30:00,4,Monday,5,May,0 days 00:15:00
2026-05-18,04:45 - 05:00,13250,13539.505,04:45,2026-05-18 04:45:00,4,Monday,5,May,0 days 00:15:00
2026-05-18,05:00 - 05:15,13450,13742.496,05:00,2026-05-18 05:00:00,5,Monday,5,May,0 days 00:15:00
2026-05-18,05:15 - 05:30,13700,13880.627,05:15,2026-05-18 05:15:00,5,Monday,5,May,0 days 00:15:00
2026-05-18,05:30 - 05:45,14200,14651.499,05:30,2026-05-18 05:30:00,5,Monday,5,May,0 days 00:15:00
2026-05-18,05:45 - 06:00,15000,15364.603,05:45,2026-05-18 05:45:00,5,Monday,5,May,0 days 00:15:00
2026-05-18,06:00 - 06:15,16050,16392.32,06:00,2026-05-18 06:00:00,6,Monday,5,May,0 days 00:15:00
2026-05-18,06:15 - 06:30,16750,17141.705,06:15,2026-05-18 06:15:00,6,Monday,5,May,0 days 00:15:00
2026-05-18,06:30 - 06:45,17250,17746.297,06:30,2026-05-18 06:30:00,6,Monday,5,May,0 days 00:15:00
2026-05-18,06:45 - 07:00,17800,18294.248,06:45,2026-05-18 06:45:00,6,Monday,5,May,0 days 00:15:00
2026-05-18,07:00 - 07:15,18300,18990.68,07:00,2026-05-18 07:00:00,7,Monday,5,May,0 days 00:15:00
2026-05-18,07:15 - 07:30,18700,19183.229,07:15,2026-05-18 07:15:00,7,Monday,5,May,0 days 00:15:00
2026-05-18,07:30 - 07:45,18900,19460.586,07:30,2026-05-18 07:30:00,7,Monday,5,May,0 days 00:15:00
2026-05-18,07:45 - 08:00,19100,19987.305,07:45,2026-05-18 07:45:00,7,Monday,5,May,0 days 00:15:00
2026-05-18,08:00 - 08:15,19200,20032.754,08:00,2026-05-18 08:00:00,8,Monday,5,May,0 days 00:15:00
2026-05-18,08:15 - 08:30,19250,20188.928,08:15,2026-05-18 08:15:00,8,Monday,5,May,0 days 00:15:00
2026-05-18,08:30 - 08:45,19250,20323.785,08:30,2026-05-18 08:30:00,8,Monday,5,May,0 days 00:15:00
2026-05-18,08:45 - 09:00,19250,20483.916,08:45,2026-05-18 08:45:00,8,Monday,5,May,0 days 00:15:00
2026-05-18,09:00 - 09:15,19250,20346.467,09:00,2026-05-18 09:00:00,9,Monday,5,May,0 days 00:15:00
2026-05-18,09:15 - 09:30,19250,20223.09,09:15,2026-05-18 09:15:00,9,Monday,5,May,0 days 00:15:00
2026-05-18,09:30 - 09:45,19250,20315.564,09:30,2026-05-18 09:30:00,9,Monday,5,May,0 days 00:15:00
2026-05-18,09:45 - 10:00,19100,20352.934,09:45,2026-05-18 09:45:00,9,Monday,5,May,0 days 00:15:00
2026-05-18,10:00 - 10:15,19100,20153.736,10:00,2026-05-18 10:00:00,10,Monday,5,May,0 days 00:15:00
2026-05-18,10:15 - 10:30,19150,20196.428,10:15,2026-05-18 10:15:00,10,Monday,5,May,0 days 00:15:00
2026-05-18,10:30 - 10:45,19200,20230.463,10:30,2026-05-18 10:30:00,10,Monday,5,May,0 days 00:15:00
2026-05-18,10:45 - 11:00,19300,20252.44,10:45,2026-05-18 10:45:00,10,Monday,5,May,0 days 00:15:00
2026-05-18,11:00 - 11:15,19400,20132.725,11:00,2026-05-18 11:00:00,11,Monday,5,May,0 days 00:15:00
2026-05-18,11:15 - 11:30,19500,20646.389,11:15,2026-05-18 11:15:00,11,Monday,5,May,0 days 00:15:00
2026-05-18,11:30 - 11:45,19650,20473.074,11:30,2026-05-18 11:30:00,11,Monday,5,May,0 days 00:15:00
2026-05-18,11:45 - 12:00,19700,20633.816,11:45,2026-05-18 11:45:00,11,Monday,5,May,0 days 00:15:00
2026-05-18,12:00 - 12:15,19700,20366.22,12:00,2026-05-18 12:00:00,12,Monday,5,May,0 days 00:15:00
2026-05-18,12:15 - 12:30,19700,20230.139,12:15,2026-05-18 12:15:00,12,Monday,5,May,0 days 00:15:00
2026-05-18,12:30 - 12:45,19700,20259.697,12:30,2026-05-18 12:30:00,12,Monday,5,May,0 days 00:15:00
2026-05-18,12:45 - 13:00,19700,19836.938,12:45,2026-05-18 12:45:00,12,Monday,5,May,0 days 00:15:00
2026-05-18,13:00 - 13:15,19700,20164.492,13:00,2026-05-18 13:00:00,13,Monday,5,May,0 days 00:15:00
2026-05-18,13:15 - 13:30,19700,19811.129,13:15,2026-05-18 13:15:00,13,Monday,5,May,0 days 00:15:00
2026-05-18,13:30 - 13:45,19550,20042.256,13:30,2026-05-18 13:30:00,13,Monday,5,May,0 days 00:15:00
2026-05-18,13:45 - 14:00,19150,19537.158,13:45,2026-05-18 13:45:00,13,Monday,5,May,0 days 00:15:00
2026-05-18,14:00 - 14:15,19300,19432.871,14:00,2026-05-18 14:00:00,14,Monday,5,May,0 days 00:15:00
2026-05-18,14:15 - 14:30,19400,19526.363,14:15,2026-05-18 14:15:00,14,Monday,5,May,0 days 00:15:00
2026-05-18,14:30 - 14:45,19400,19580.72,14:30,2026-05-18 14:30:00,14,Monday,5,May,0 days 00:15:00
2026-05-18,14:45 - 15:00,19400,19689.53,14:45,2026-05-18 14:45:00,14,Monday,5,May,0 days 00:15:00
2026-05-18,15:00 - 15:15,19400,19330.236,15:00,2026-05-18 15:00:00,15,Monday,5,May,0 days 00:15:00
2026-05-18,15:15 - 15:30,19400,19310.14,15:15,2026-05-18 15:15:00,15,Monday,5,May,0 days 00:15:00
2026-05-18,15:30 - 15:45,19400,19133.564,15:30,2026-05-18 15:30:00,15,Monday,5,May,0 days 00:15:00
2026-05-18,15:45 - 16:00,19400,19241.52,15:45,2026-05-18 15:45:00,15,Monday,5,May,0 days 00:15:00
2026-05-18,16:00 - 16:15,19450,19655.21,16:00,2026-05-18 16:00:00,16,Monday,5,May,0 days 00:15:00
2026-05-18,16:15 - 16:30,19550,19658.867,16:15,2026-05-18 16:15:00,16,Monday,5,May,0 days 00:15:00
2026-05-18,16:30 - 16:45,19600,19711.045,16:30,2026-05-18 16:30:00,16,Monday,5,May,0 days 00:15:00
2026-05-18,16:45 - 17:00,19650,19457.484,16:45,2026-05-18 16:45:00,16,Monday,5,May,0 days 00:15:00
2026-05-18,17:00 - 17:15,19700,19568.79,17:00,2026-05-18 17:00:00,17,Monday,5,May,0 days 00:15:00
2026-05-18,17:15 - 17:30,19700,19699.3,17:15,2026-05-18 17:15:00,17,Monday,5,May,0 days 00:15:00
2026-05-18,17:30 - 17:45,19800,20036.645,17:30,2026-05-18 17:30:00,17,Monday,5,May,0 days 00:15:00
2026-05-18,17:45 - 18:00,19800,20072.904,17:45,2026-05-18 17:45:00,17,Monday,5,May,0 days 00:15:00
2026-05-18,18:00 - 18:15,19900,19811.447,18:00,2026-05-18 18:00:00,18,Monday,5,May,0 days 00:15:00
2026-05-18,18:15 - 18:30,19950,20179.875,18:15,2026-05-18 18:15:00,18,Monday,5,May,0 days 00:15:00
2026-05-18,18:30 - 18:45,20050,20526.633,18:30,2026-05-18 18:30:00,18,Monday,5,May,0 days 00:15:00
2026-05-18,18:45 - 19:00,20100,20488.312,18:45,2026-05-18 18:45:00,18,Monday,5,May,0 days 00:15:00
2026-05-18,19:00 - 19:15,20250,20234.854,19:00,2026-05-18 19:00:00,19,Monday,5,May,0 days 00:15:00
2026-05-18,19:15 - 19:30,20350,20507.207,19:15,2026-05-18 19:15:00,19,Monday,5,May,0 days 00:15:00
2026-05-18,19:30 - 19:45,20400,20583.523,19:30,2026-05-18 19:30:00,19,Monday,5,May,0 days 00:15:00
2026-05-18,19:45 - 20:00,20400,20407.777,19:45,2026-05-18 19:45:00,19,Monday,5,May,0 days 00:15:00
2026-05-18,20:00 - 20:15,20400,20503.537,20:00,2026-05-18 20:00:00,20,Monday,5,May,0 days 00:15:00
2026-05-18,20:15 - 20:30,20400,20538.033,20:15,2026-05-18 20:15:00,20,Monday,5,May,0 days 00:15:00
2026-05-18,20:30 - 20:45,20400,20532.396,20:30,2026-05-18 20:30:00,20,Monday,5,May,0 days 00:15:00
2026-05-18,20:45 - 21:00,20350,20682.39,20:45,2026-05-18 20:45:00,20,Monday,5,May,0 days 00:15:00
2026-05-18,21:00 - 21:15,20050,20378.78,21:00,2026-05-18 21:00:00,21,Monday,5,May,0 days 00:15:00
2026-05-18,21:15 - 21:30,19650,19835.764,21:15,2026-05-18 21:15:00,21,Monday,5,May,0 days 00:15:00
2026-05-18,21:30 - 21:45,19250,19345.092,21:30,2026-05-18 21:30:00,21,Monday,5,May,0 days 00:15:00
2026-05-18,21:45 - 22:00,18500,18784.316,21:45,2026-05-18 21:45:00,21,Monday,5,May,0 days 00:15:00
2026-05-18,22:00 - 22:15,18300,18677.383,22:00,2026-05-18 22:00:00,22,Monday,5,May,0 days 00:15:00
2026-05-18,22:15 - 22:30,17950,18350.986,22:15,2026-05-18 22:15:00,22,Monday,5,May,0 days 00:15:00
2026-05-18,22:30 - 22:45,17550,17869.736,22:30,2026-05-18 22:30:00,22,Monday,5,May,0 days 00:15:00
2026-05-18,22:45 - 23:00,17200,17444.17,22:45,2026-05-18 22:45:00,22,Monday,5,May,0 days 00:15:00
2026-05-18,23:00 - 23:15,16800,17152.795,23:00,2026-05-18 23:00:00,23,Monday,5,May,0 days 00:15:00
2026-05-18,23:15 - 23:30,16400,16680.367,23:15,2026-05-18 23:15:00,23,Monday,5,May,0 days 00:15:00
2026-05-18,23:30 - 23:45,16050,16506.855,23:30,2026-05-18 23:30:00,23,Monday,5,May,0 days 00:15:00
2026-05-18,23:45 - 24:00,15750,16199.32,23:45,2026-05-18 23:45:00,23,Monday,5,May,0 days 00:15:00
2026-05-19,00:00 - 00:15,15550,16042.052,00:00,2026-05-19 00:00:00,0,Tuesday,5,May,0 days 00:15:00
2026-05-19,00:15 - 00:30,15300,15571.761,00:15,2026-05-19 00:15:00,0,Tuesday,5,May,0 days 00:15:00
2026-05-19,00:30 - 00:45,15150,15555.01,00:30,2026-05-19 00:30:00,0,Tuesday,5,May,0 days 00:15:00
2026-05-19,00:45 - 01:00,15000,15360.66,00:45,2026-05-19 00:45:00,0,Tuesday,5,May,0 days 00:15:00
2026-05-19,01:00 - 01:15,14850,15178.274,01:00,2026-05-19 01:00:00,1,Tuesday,5,May,0 days 00:15:00
2026-05-19,01:15 - 01:30,14750,15335.392,01:15,2026-05-19 01:15:00,1,Tuesday,5,May,0 days 00:15:00
2026-05-19,01:30 - 01:45,14650,15164.886,01:30,2026-05-19 01:30:00,1,Tuesday,5,May,0 days 00:15:00
2026-05-19,01:45 - 02:00,14500,14995.436,01:45,2026-05-19 01:45:00,1,Tuesday,5,May,0 days 00:15:00
2026-05-19,02:00 - 02:15,14500,14859.644,02:00,2026-05-19 02:00:00,2,Tuesday,5,May,0 days 00:15:00
2026-05-19,02:15 - 02:30,14500,14948.212,02:15,2026-05-19 02:15:00,2,Tuesday,5,May,0 days 00:15:00
2026-05-19,02:30 - 02:45,14500,14910.101,02:30,2026-05-19 02:30:00,2,Tuesday,5,May,0 days 00:15:00
2026-05-19,02:45 - 03:00,14500,14858.121,02:45,2026-05-19 02:45:00,2,Tuesday,5,May,0 days 00:15:00
2026-05-19,03:00 - 03:15,14500,14867.834,03:00,2026-05-19 03:00:00,3,Tuesday,5,May,0 days 00:15:00
2026-05-19,03:15 - 03:30,14500,14984.344,03:15,2026-05-19 03:15:00,3,Tuesday,5,May,0 days 00:15:00
2026-05-19,03:30 - 03:45,14500,15016.871,03:30,2026-05-19 03:30:00,3,Tuesday,5,May,0 days 00:15:00
2026-05-19,03:45 - 04:00,14500,14876.835,03:45,2026-05-19 03:45:00,3,Tuesday,5,May,0 days 00:15:00
2026-05-19,04:00 - 04:15,14550,15049.384,04:00,2026-05-19 04:00:00,4,Tuesday,5,May,0 days 00:15:00
2026-05-19,04:15 - 04:30,14650,14972.998,04:15,2026-05-19 04:15:00,4,Tuesday,5,May,0 days 00:15:00
2026-05-19,04:30 - 04:45,14700,14995.741,04:30,2026-05-19 04:30:00,4,Tuesday,5,May,0 days 00:15:00
2026-05-19,04:45 - 05:00,14600,15047.898,04:45,2026-05-19 04:45:00,4,Tuesday,5,May,0 days 00:15:00
2026-05-19,05:00 - 05:15,14950,15408.316,05:00,2026-05-19 05:00:00,5,Tuesday,5,May,0 days 00:15:00
2026-05-19,05:15 - 05:30,15150,15518.57,05:15,2026-05-19 05:15:00,5,Tuesday,5,May,0 days 00:15:00
2026-05-19,05:30 - 05:45,15400,15849.709,05:30,2026-05-19 05:30:00,5,Tuesday,5,May,0 days 00:15:00
2026-05-19,05:45 - 06:00,15900,16060.455,05:45,2026-05-19 05:45:00,5,Tuesday,5,May,0 days 00:15:00
2026-05-19,06:00 - 06:15,16900,17437.805,06:00,2026-05-19 06:00:00,6,Tuesday,5,May,0 days 00:15:00
2026-05-19,06:15 - 06:30,17600,18022.238,06:15,2026-05-19 06:15:00,6,Tuesday,5,May,0 days 00:15:00
2026-05-19,06:30 - 06:45,18100,18543.25,06:30,2026-05-19 06:30:00,6,Tuesday,5,May,0 days 00:15:00
2026-05-19,06:45 - 07:00,18600,19000.969,06:45,2026-05-19 06:45:00,6,Tuesday,5,May,0 days 00:15:00
2026-05-19,07:00 - 07:15,19150,19587.887,07:00,2026-05-19 07:00:00,7,Tuesday,5,May,0 days 00:15:00
2026-05-19,07:15 - 07:30,19500,19874.88,07:15,2026-05-19 07:15:00,7,Tuesday,5,May,0 days 00:15:00
2026-05-19,07:30 - 07:45,19600,19994.318,07:30,2026-05-19 07:30:00,7,Tuesday,5,May,0 days 00:15:00
2026-05-19,07:45 - 08:00,19700,19953.127,07:45,2026-05-19 07:45:00,7,Tuesday,5,May,0 days 00:15:00
2026-05-19,08:00 - 08:15,19700,20075.877,08:00,2026-05-19 08:00:00,8,Tuesday,5,May,0 days 00:15:00
2026-05-19,08:15 - 08:30,19700,20155.773,08:15,2026-05-19 08:15:00,8,Tuesday,5,May,0 days 00:15:00
2026-05-19,08:30 - 08:45,19700,19900.82,08:30,2026-05-19 08:30:00,8,Tuesday,5,May,0 days 00:15:00
2026-05-19,08:45 - 09:00,19700,20259.258,08:45,2026-05-19 08:45:00,8,Tuesday,5,May,0 days 00:15:00
2026-05-19,09:00 - 09:15,19700,20091.111,09:00,2026-05-19 09:00:00,9,Tuesday,5,May,0 days 00:15:00
2026-05-19,09:15 - 09:30,19650,19838.732,09:15,2026-05-19 09:15:00,9,Tuesday,5,May,0 days 00:15:00
2026-05-19,09:30 - 09:45,19450,19688.002,09:30,2026-05-19 09:30:00,9,Tuesday,5,May,0 days 00:15:00
2026-05-19,09:45 - 10:00,19150,19796.695,09:45,2026-05-19 09:45:00,9,Tuesday,5,May,0 days 00:15:00
2026-05-19,10:00 - 10:15,19150,19469.861,10:00,2026-05-19 10:00:00,10,Tuesday,5,May,0 days 00:15:00
2026-05-19,10:15 - 10:30,19150,19316.367,10:15,2026-05-19 10:15:00,10,Tuesday,5,May,0 days 00:15:00
2026-05-19,10:30 - 10:45,19250,19517.402,10:30,2026-05-19 10:30:00,10,Tuesday,5,May,0 days 00:15:00
2026-05-19,10:45 - 11:00,19350,19621.129,10:45,2026-05-19 10:45:00,10,Tuesday,5,May,0 days 00:15:00
2026-05-19,11:00 - 11:15,19400,20129.143,11:00,2026-05-19 11:00:00,11,Tuesday,5,May,0 days 00:15:00
2026-05-19,11:15 - 11:30,19500,20558.2,11:15,2026-05-19 11:15:00,11,Tuesday,5,May,0 days 00:15:00
2026-05-19,11:30 - 11:45,19650,19781.79,11:30,2026-05-19 11:30:00,11,Tuesday,5,May,0 days 00:15:00
2026-05-19,11:45 - 12:00,19700,20003.197,11:45,2026-05-19 11:45:00,11,Tuesday,5,May,0 days 00:15:00
2026-05-19,12:00 - 12:15,19750,20252.176,12:00,2026-05-19 12:00:00,12,Tuesday,5,May,0 days 00:15:00
2026-05-19,12:15 - 12:30,19800,20308.096,12:15,2026-05-19 12:15:00,12,Tuesday,5,May,0 days 00:15:00
2026-05-19,12:30 - 12:45,19850,20484.26,12:30,2026-05-19 12:30:00,12,Tuesday,5,May,0 days 00:15:00
2026-05-19,12:45 - 13:00,19900,19826.79,12:45,2026-05-19 12:45:00,12,Tuesday,5,May,0 days 00:15:00
2026-05-19,13:00 - 13:15,19850,20550.826,13:00,2026-05-19 13:00:00,13,Tuesday,5,May,0 days 00:15:00
2026-05-19,13:15 - 13:30,19700,20745.572,13:15,2026-05-19 13:15:00,13,Tuesday,5,May,0 days 00:15:00
2026-05-19,13:30 - 13:45,19500,20462.014,13:30,2026-05-19 13:30:00,13,Tuesday,5,May,0 days 00:15:00
2026-05-19,13:45 - 14:00,19200,18887.746,13:45,2026-05-19 13:45:00,13,Tuesday,5,May,0 days 00:15:00
2026-05-19,14:00 - 14:15,19250,19458.064,14:00,2026-05-19 14:00:00,14,Tuesday,5,May,0 days 00:15:00
2026-05-19,14:15 - 14:30,19400,19437.836,14:15,2026-05-19 14:15:00,14,Tuesday,5,May,0 days 00:15:00
2026-05-19,14:30 - 14:45,19500,19192.775,14:30,2026-05-19 14:30:00,14,Tuesday,5,May,0 days 00:15:00
2026-05-19,14:45 - 15:00,19600,19504.715,14:45,2026-05-19 14:45:00,14,Tuesday,5,May,0 days 00:15:00
2026-05-19,15:00 - 15:15,19600,19424.053,15:00,2026-05-19 15:00:00,15,Tuesday,5,May,0 days 00:15:00
2026-05-19,15:15 - 15:30,19600,20214.229,15:15,2026-05-19 15:15:00,15,Tuesday,5,May,0 days 00:15:00
2026-05-19,15:30 - 15:45,19600,19854.533,15:30,2026-05-19 15:30:00,15,Tuesday,5,May,0 days 00:15:00
2026-05-19,15:45 - 16:00,19600,19709.455,15:45,2026-05-19 15:45:00,15,Tuesday,5,May,0 days 00:15:00
2026-05-19,16:00 - 16:15,19600,19403.734,16:00,2026-05-19 16:00:00,16,Tuesday,5,May,0 days 00:15:00
2026-05-19,16:15 - 16:30,19600,19595.621,16:15,2026-05-19 16:15:00,16,Tuesday,5,May,0 days 00:15:00
2026-05-19,16:30 - 16:45,19700,19521.938,16:30,2026-05-19 16:30:00,16,Tuesday,5,May,0 days 00:15:00
2026-05-19,16:45 - 17:00,19750,19457.781,16:45,2026-05-19 16:45:00,16,Tuesday,5,May,0 days 00:15:00
2026-05-19,17:00 - 17:15,19850,19442.434,17:00,2026-05-19 17:00:00,17,Tuesday,5,May,0 days 00:15:00
2026-05-19,17:15 - 17:30,19850,19512.188,17:15,2026-05-19 17:15:00,17,Tuesday,5,May,0 days 00:15:00
2026-05-19,17:30 - 17:45,19900,19761.51,17:30,2026-05-19 17:30:00,17,Tuesday,5,May,0 days 00:15:00
2026-05-19,17:45 - 18:00,19900,19676.395,17:45,2026-05-19 17:45:00,17,Tuesday,5,May,0 days 00:15:00
2026-05-19,18:00 - 18:15,20000,19964.498,18:00,2026-05-19 18:00:00,18,Tuesday,5,May,0 days 00:15:00
2026-05-19,18:15 - 18:30,20200,20168.678,18:15,2026-05-19 18:15:00,18,Tuesday,5,May,0 days 00:15:00
2026-05-19,18:30 - 18:45,20350,20560.92,18:30,2026-05-19 18:30:00,18,Tuesday,5,May,0 days 00:15:00
2026-05-19,18:45 - 19:00,20350,20395.283,18:45,2026-05-19 18:45:00,18,Tuesday,5,May,0 days 00:15:00
2026-05-19,19:00 - 19:15,20400,20325.701,19:00,2026-05-19 19:00:00,19,Tuesday,5,May,0 days 00:15:00
2026-05-19,19:15 - 19:30,20450,20194.262,19:15,2026-05-19 19:15:00,19,Tuesday,5,May,0 days 00:15:00
2026-05-19,19:30 - 19:45,20600,20365.514,19:30,2026-05-19 19:30:00,19,Tuesday,5,May,0 days 00:15:00
2026-05-19,19:45 - 20:00,20650,20333.83,19:45,2026-05-19 19:45:00,19,Tuesday,5,May,0 days 00:15:00
2026-05-19,20:00 - 20:15,20700,20391.717,20:00,2026-05-19 20:00:00,20,Tuesday,5,May,0 days 00:15:00
2026-05-19,20:15 - 20:30,20700,20342.887,20:15,2026-05-19 20:15:00,20,Tuesday,5,May,0 days 00:15:00
2026-05-19,20:30 - 20:45,20700,20621.982,20:30,2026-05-19 20:30:00,20,Tuesday,5,May,0 days 00:15:00
2026-05-19,20:45 - 21:00,20650,20802.664,20:45,2026-05-19 20:45:00,20,Tuesday,5,May,0 days 00:15:00
2026-05-19,21:00 - 21:15,20350,20307.018,21:00,2026-05-19 21:00:00,21,Tuesday,5,May,0 days 00:15:00
2026-05-19,21:15 - 21:30,19900,20081.734,21:15,2026-05-19 21:15:00,21,Tuesday,5,May,0 days 00:15:00
2026-05-19,21:30 - 21:45,19450,19441.346,21:30,2026-05-19 21:30:00,21,Tuesday,5,May,0 days 00:15:00
2026-05-19,21:45 - 22:00,18750,19012.047,21:45,2026-05-19 21:45:00,21,Tuesday,5,May,0 days 00:15:00
2026-05-19,22:00 - 22:15,18450,18568.936,22:00,2026-05-19 22:00:00,22,Tuesday,5,May,0 days 00:15:00
2026-05-19,22:15 - 22:30,18050,18517.285,22:15,2026-05-19 22:15:00,22,Tuesday,5,May,0 days 00:15:00
2026-05-19,22:30 - 22:45,17750,17970.754,22:30,2026-05-19 22:30:00,22,Tuesday,5,May,0 days 00:15:00
2026-05-19,22:45 - 23:00,17400,17567.941,22:45,2026-05-19 22:45:00,22,Tuesday,5,May,0 days 00:15:00
2026-05-19,23:00 - 23:15,17050,17183.768,23:00,2026-05-19 23:00:00,23,Tuesday,5,May,0 days 00:15:00
2026-05-19,23:15 - 23:30,16700,16866.062,23:15,2026-05-19 23:15:00,23,Tuesday,5,May,0 days 00:15:00
2026-05-19,23:30 - 23:45,16350,16662.668,23:30,2026-05-19 23:30:00,23,Tuesday,5,May,0 days 00:15:00
2026-05-19,23:45 - 24:00,16000,16121.95,23:45,2026-05-19 23:45:00,23,Tuesday,5,May,0 days 00:15:00
2026-05-20,00:00 - 00:15,15750,15997.748,00:00,2026-05-20 00:00:00,0,Wednesday,5,May,0 days 00:15:00
2026-05-20,00:15 - 00:30,15500,15832.282,00:15,2026-05-20 00:15:00,0,Wednesday,5,May,0 days 00:15:00
2026-05-20,00:30 - 00:45,15350,15676.576,00:30,2026-05-20 00:30:00,0,Wednesday,5,May,0 days 00:15:00
2026-05-20,00:45 - 01:00,15200,15399.141,00:45,2026-05-20 00:45:00,0,Wednesday,5,May,0 days 00:15:00
2026-05-20,01:00 - 01:15,15050,15245.052,01:00,2026-05-20 01:00:00,1,Wednesday,5,May,0 days 00:15:00
2026-05-20,01:15 - 01:30,14950,15155.054,01:15,2026-05-20 01:15:00,1,Wednesday,5,May,0 days 00:15:00
2026-05-20,01:30 - 01:45,14850,15007.459,01:30,2026-05-20 01:30:00,1,Wednesday,5,May,0 days 00:15:00
2026-05-20,01:45 - 02:00,14750,15002.251,01:45,2026-05-20 01:45:00,1,Wednesday,5,May,0 days 00:15:00
2026-05-20,02:00 - 02:15,14750,14740.707,02:00,2026-05-20 02:00:00,2,Wednesday,5,May,0 days 00:15:00
2026-05-20,02:15 - 02:30,14750,14702.591,02:15,2026-05-20 02:15:00,2,Wednesday,5,May,0 days 00:15:00
2026-05-20,02:30 - 02:45,14750,14871.573,02:30,2026-05-20 02:30:00,2,Wednesday,5,May,0 days 00:15:00
2026-05-20,02:45 - 03:00,14750,14662.329,02:45,2026-05-20 02:45:00,2,Wednesday,5,May,0 days 00:15:00
2026-05-20,03:00 - 03:15,14750,14753.487,03:00,2026-05-20 03:00:00,3,Wednesday,5,May,0 days 00:15:00
2026-05-20,03:15 - 03:30,14750,14960.247,03:15,2026-05-20 03:15:00,3,Wednesday,5,May,0 days 00:15:00
2026-05-20,03:30 - 03:45,14750,14835.044,03:30,2026-05-20 03:30:00,3,Wednesday,5,May,0 days 00:15:00
2026-05-20,03:45 - 04:00,14750,14950.32,03:45,2026-05-20 03:45:00,3,Wednesday,5,May,0 days 00:15:00
2026-05-20,04:00 - 04:15,14800,14863.163,04:00,2026-05-20 04:00:00,4,Wednesday,5,May,0 days 00:15:00
2026-05-20,04:15 - 04:30,14900,15030.812,04:15,2026-05-20 04:15:00,4,Wednesday,5,May,0 days 00:15:00
2026-05-20,04:30 - 04:45,14950,14767.392,04:30,2026-05-20 04:30:00,4,Wednesday,5,May,0 days 00:15:00
2026-05-20,04:45 - 05:00,14850,15095.051,04:45,2026-05-20 04:45:00,4,Wednesday,5,May,0 days 00:15:00
2026-05-20,05:00 - 05:15,15200,15251.978,05:00,2026-05-20 05:00:00,5,Wednesday,5,May,0 days 00:15:00
2026-05-20,05:15 - 05:30,15400,15555.271,05:15,2026-05-20 05:15:00,5,Wednesday,5,May,0 days 00:15:00
2026-05-20,05:30 - 05:45,15650,15826.164,05:30,2026-05-20 05:30:00,5,Wednesday,5,May,0 days 00:15:00
2026-05-20,05:45 - 06:00,15950,16321.397,05:45,2026-05-20 05:45:00,5,Wednesday,5,May,0 days 00:15:00
2026-05-20,06:00 - 06:15,17150,17334.52,06:00,2026-05-20 06:00:00,6,Wednesday,5,May,0 days 00:15:00
2026-05-20,06:15 - 06:30,17850,18162.564,06:15,2026-05-20 06:15:00,6,Wednesday,5,May,0 days 00:15:00
2026-05-20,06:30 - 06:45,18350,18649.35,06:30,2026-05-20 06:30:00,6,Wednesday,5,May,0 days 00:15:00
2026-05-20,06:45 - 07:00,18850,19189.057,06:45,2026-05-20 06:45:00,6,Wednesday,5,May,0 days 00:15:00
2026-05-20,07:00 - 07:15,19400,19654.637,07:00,2026-05-20 07:00:00,7,Wednesday,5,May,0 days 00:15:00
2026-05-20,07:15 - 07:30,19750,19904.598,07:15,2026-05-20 07:15:00,7,Wednesday,5,May,0 days 00:15:00
2026-05-20,07:30 - 07:45,19850,19506.771,07:30,2026-05-20 07:30:00,7,Wednesday,5,May,0 days 00:15:00
2026-05-20,07:45 - 08:00,19900,19872.877,07:45,2026-05-20 07:45:00,7,Wednesday,5,May,0 days 00:15:00
2026-05-20,08:00 - 08:15,19900,19949.68,08:00,2026-05-20 08:00:00,8,Wednesday,5,May,0 days 00:15:00
2026-05-20,08:15 - 08:30,19800,19599.832,08:15,2026-05-20 08:15:00,8,Wednesday,5,May,0 days 00:15:00
2026-05-20,08:30 - 08:45,19750,19388.822,08:30,2026-05-20 08:30:00,8,Wednesday,5,May,0 days 00:15:00
2026-05-20,08:45 - 09:00,19700,19274.46,08:45,2026-05-20 08:45:00,8,Wednesday,5,May,0 days 00:15:00
2026-05-20,09:00 - 09:15,19700,19164.615,09:00,2026-05-20 09:00:00,9,Wednesday,5,May,0 days 00:15:00
2026-05-20,09:15 - 09:30,19650,19200.729,09:15,2026-05-20 09:15:00,9,Wednesday,5,May,0 days 00:15:00
2026-05-20,09:30 - 09:45,19450,19188.29,09:30,2026-05-20 09:30:00,9,Wednesday,5,May,0 days 00:15:00
2026-05-20,09:45 - 10:00,19150,19035.18,09:45,2026-05-20 09:45:00,9,Wednesday,5,May,0 days 00:15:00
2026-05-20,10:00 - 10:15,19150,19178.355,10:00,2026-05-20 10:00:00,10,Wednesday,5,May,0 days 00:15:00
2026-05-20,10:15 - 10:30,19150,19538.45,10:15,2026-05-20 10:15:00,10,Wednesday,5,May,0 days 00:15:00
